,scores0,scores1
13421,123.909,198.299
13422,123.542,198.079
13423,123.235,198.108
13424,123.367,197.126
13425,122.571,197.395
13426,122.748,197.692
13427,122.441,198.082
13428,122.94,197.156
13429,123.619,197.894
13430,123.629,197.703
13431,123.804,197.898
13432,123.673,197.509
13433,123.62,197.077
13434,124.461,196.968
13435,123.645,197.758
13436,124.1,198.113
13437,123.824,197.547
13438,123.592,198.002
13439,124.277,197.57
13440,124.868,197.524
13441,125.004,196.387
13442,124.144,196.861
13443,124.075,196.626
13444,124.486,197.492
13445,124.766,198.106
13446,124.438,198.915
13447,124.298,198.932
13448,123.564,199.35
13449,124.042,199.738
13450,124.148,200.545
13451,124.681,200.794
13452,124.838,201.173
13453,124.63,199.732
13454,124.343,200.485
13455,125.187,200.909
13456,125.14,201.547
13457,125.226,201.274
13458,123.708,200.499
13459,123.777,200.936
13460,124.516,201.182
13461,124.703,201.647
13462,125.404,201.851
13463,125.327,201.172
13464,125.086,201.641
13465,124.499,201.669
13466,125.028,200.542
13467,125.462,199.415
13468,124.985,199.195
13469,125.447,199.574
13470,125.823,200.018
13471,126.192,201.018
13472,126.205,200.927
13473,126.492,200.59
13474,126.52,200.838
13475,126.724,200.689
13476,126.458,201.091
13477,125.931,201.574
13478,124.933,202.119
13479,125.358,202.454
13480,125.496,202.787
13481,125.079,201.56
13482,125.609,202.308
13483,125.069,202.232
13484,125.114,202.404
13485,124.938,202.716
13486,125.26,202.701
13487,124.978,201.712
13488,125.315,200.398
13489,124.425,199.309
13490,124.196,199.658
13491,124.25,199.105
13492,123.767,199.299
13493,123.252,199.285
13494,123.026,199.053
13495,122.824,198.731
13496,122.718,199.453
13497,122.914,199.207
13498,121.892,199.814
13499,121.726,199.62
13500,121.51,199.637
13501,121.089,199.128
13502,121.394,199.459
13503,121.946,199.344
13504,122.108,198.114
13505,122.175,198.453
13506,121.674,198.77
13507,121.792,199.266
13508,122.076,199.438
13509,121.883,200.153
13510,121.45,200.791
13511,121.078,201.116
13512,120.689,201.85
13513,119.74,200.954
13514,119.205,201.746
13515,119.696,201.666
13516,119.847,200.76
13517,119.941,200.832
13518,120.33,201.816
13519,120.743,202.672
13520,120.315,202.671
13521,120.741,203.671
13522,121.117,204.101
13523,122.117,203.365
13524,121.656,203.823
13525,121.801,202.454
13526,122.332,202.554
13527,122.593,202.861
13528,122.338,202.996
13529,123.164,202.346
13530,123.089,202.555
13531,123.891,202.392
13532,124.277,202.441
13533,124.234,203.117
13534,125.114,203.458
13535,125.971,203.713
13536,126.797,203.761
13537,126.744,204.076
13538,126.729,203.607
13539,126.655,204.229
13540,127.35,204.058
13541,127.713,203.732
13542,127.217,203.858
13543,127.298,204.359
13544,127.345,203.432
13545,127.501,203.924
13546,127.087,204.228
13547,126.99,204.471
13548,127.563,204.431
13549,128.098,203.384
13550,127.21,203.325
13551,127.358,203.933
13552,128.199,204.402
13553,128.622,204.952
13554,128.793,204.62
13555,128.64,204.031
13556,128.756,204.663
13557,128.337,204.586
13558,128.122,204.486
13559,127.618,204.407
13560,127.715,204.971
13561,128.068,205.489
13562,128.311,205.504
13563,127.951,205.779
13564,128.533,206.411
13565,128.378,207.198
13566,128.743,207.354
13567,129.15,207.679
13568,129.354,207.031
13569,128.711,206.988
13570,128.742,206.587
13571,128.672,206.727
13572,129.325,205.794
13573,129.246,205.987
13574,128.819,206.14
13575,129.819,206.559
13576,129.218,207.005
13577,129.429,205.832
13578,129.372,205.421
13579,129.067,205.987
13580,128.728,206.203
13581,129.317,206.532
13582,129.079,206.662
13583,129.827,207.311
13584,130.073,207.495
13585,128.862,208.129
13586,129.086,207.681
13587,129.097,207.491
13588,128.911,207.317
13589,128.812,208.006
13590,128.925,206.47
13591,128.609,205.866
13592,127.506,205.72
13593,127.784,205.925
13594,127.306,205.938
13595,127.085,205.416
13596,125.957,205.798
13597,126.249,206.062
13598,126.088,206.513
13599,126.033,206.208
13600,125.287,206.564
13601,125.002,207.171
13602,125.765,206.809
13603,125.798,205.1
13604,125.715,201.616
13605,125.956,201.306
13606,126.303,200.846
13607,126.246,201.263
13608,125.448,201.375
13609,125.066,201.005
13610,124.951,200.508
13611,124.808,200.623
13612,125.368,200.758
13613,124.879,200.925
13614,125.353,201.06
13615,125.38,201.776
13616,125.703,202.422
13617,125.571,202.962
13618,125.873,202.778
13619,126.309,202.691
13620,126.219,202.835
13621,126.513,201.867
13622,127.126,201.879
13623,127.502,202.024
13624,127.828,201.805
13625,128.337,201.834
13626,127.38,202.217
13627,126.911,202.687
13628,126.677,202.974
13629,125.53,203.554
13630,125.953,202.965
13631,125.775,203.486
13632,125.598,203.556
13633,125.725,204.13
13634,124.97,203.556
13635,124.833,203.899
13636,124.428,203.985
13637,124.791,204.837
13638,124.535,204.745
13639,124.617,205.362
13640,125.477,204.393
13641,126.098,204.219
13642,125.956,204.634
13643,126.521,205.406
13644,126.61,204.934
13645,126.555,204.838
13646,126.729,204.212
13647,126.152,203.045
13648,126.109,203.544
13649,125.859,203.016
13650,126.412,202.722
13651,126.416,202.966
13652,126.561,203.332
13653,127.041,202.917
13654,127.159,203.323
13655,126.804,203.408
13656,127.168,203.061
13657,127.304,203.634
13658,127.272,203.397
13659,127.96,203.508
13660,127.677,203.218
13661,128.58,203.778
13662,128.189,203.819
13663,128.285,204.06
13664,128.243,203.784
13665,127.41,203.919
13666,128.071,203.807
13667,128.649,203.736
13668,128.821,203.493
13669,128.861,203.934
13670,129.245,204.031
13671,129.167,202.066
13672,128.875,202.762
13673,128.606,202.647
13674,128.875,202.485
13675,128.457,201.2
13676,127.554,201.257
13677,127.394,200.982
13678,127.751,200.921
13679,127.456,200.472
13680,126.559,200.947
13681,125.601,201.433
13682,125.793,201.108
13683,125.823,201.72
13684,126.212,201.433
13685,125.908,202.23
13686,126.606,201.971
13687,126.071,202.359
13688,126.383,202.249
13689,126.854,201.023
13690,126.648,201.445
13691,127.165,202.116
13692,127.653,202.632
13693,128.186,202.306
13694,128.08,202.057
13695,128.439,202.434
13696,127.597,202.563
13697,126.793,202.577
13698,126.509,203.351
13699,126.472,203.476
13700,127.109,204.044
13701,127.293,202.682
13702,127.682,202.988
13703,127.677,202.694
13704,127.315,202.736
13705,127.28,202.182
13706,127.21,202.164
13707,126.797,202.221
13708,127.274,201.876
13709,127.41,202.088
13710,128.261,202.454
13711,128.461,202.698
13712,128.722,201.741
13713,129.231,201.35
13714,128.167,201.535
13715,128.318,201.645
13716,128.453,201.785
13717,128.196,202.045
13718,128.314,201.326
13719,128.375,201.676
13720,128.651,201.86
13721,128.533,202.215
13722,127.877,202.739
13723,126.997,202.734
13724,127.604,203.047
13725,127.702,203.383
13726,127.554,202.732
13727,128.38,203.005
13728,128.718,203.122
13729,128.788,203.398
13730,128.408,203.553
13731,127.895,203.631
13732,128.558,203.737
13733,128.796,204.438
13734,129.267,204.503
13735,125.969,203.018
13736,126.328,203.172
13737,126.894,202.926
13738,127.579,202.207
13739,127.296,202.177
13740,126.852,202.619
13741,127.689,201.506
13742,127.54,201.986
13743,126.212,202.718
13744,126.128,202.075
13745,126.041,202.749
13746,125.289,202.715
13747,126.176,203.126
13748,126.492,203.912
13749,126.438,203.88
13750,126.018,204.294
13751,125.786,203.126
13752,125.398,203.848
13753,125.546,204.234
13754,125.625,204.766
13755,126.173,204.844
13756,126.583,205.157
13757,127.209,205.167
13758,126.811,205.642
13759,127.344,205.602
13760,127.526,205.296
13761,127.962,205.905
13762,128.818,205.946
13763,129.446,206.61
13764,128.667,207.145
13765,126.734,207.259
13766,126.622,205.427
13767,126.922,205.559
13768,126.611,205.51
13769,125.953,205.597
13770,126.512,205.815
13771,126.249,205.82
13772,126.362,206.616
13773,125.717,207.237
13774,125.509,207.566
13775,125.729,207.368
13776,125.619,207.677
13777,125.96,208.0
13778,126.618,207.304
13779,126.912,207.071
13780,127.254,207.767
13781,127.61,208.563
13782,127.188,207.946
13783,126.672,207.982
13784,126.691,208.599
13785,126.536,208.516
13786,126.263,208.943
13787,126.541,208.758
13788,127.164,208.597
13789,126.885,209.352
13790,126.628,209.88
13791,126.829,208.788
13792,126.935,209.325
13793,127.296,208.94
13794,127.603,208.915
13795,127.817,209.277
13796,127.214,208.903
13797,127.177,208.574
13798,126.842,209.056
13799,127.29,209.303
13800,127.371,209.564
13801,127.314,209.794
13802,127.47,208.762
13803,127.089,209.104
13804,127.584,209.709
13805,128.298,210.05
13806,127.985,210.573
13807,127.714,211.238
13808,127.998,210.79
13809,128.229,211.079
13810,127.558,210.707
13811,127.434,211.407
13812,127.545,210.782
13813,127.949,210.528
13814,127.471,210.448
13815,127.764,210.289
13816,127.726,210.262
13817,127.819,210.208
13818,127.938,208.379
13819,127.246,209.191
13820,127.132,209.537
13821,127.136,210.14
13822,126.928,210.277
13823,127.417,211.009
13824,126.883,210.85
13825,127.172,210.246
13826,127.196,209.976
13827,127.398,209.805
13828,127.136,210.369
13829,125.9,209.655
13830,125.881,209.519
13831,125.893,209.765
13832,125.292,210.605
13833,125.907,210.386
13834,125.742,210.018
13835,126.029,210.587
13836,126.495,210.341
13837,126.608,210.299
13838,126.718,210.831
13839,127.088,210.402
13840,126.6,210.361
13841,126.434,211.139
13842,126.539,211.439
13843,127.079,212.222
13844,126.722,211.7
13845,126.696,211.85
13846,126.575,211.903
13847,127.031,210.601
13848,127.273,210.921
13849,126.807,210.737
13850,127.49,210.983
13851,127.309,210.957
13852,127.015,209.91
13853,126.817,210.223
13854,126.936,209.995
13855,126.758,209.892
13856,125.954,209.359
13857,126.483,209.924
13858,125.583,210.178
13859,125.95,210.45
13860,126.059,211.329
13861,126.121,211.527
13862,126.584,207.755
13863,127.067,207.455
13864,126.982,206.928
13865,124.514,206.955
13866,123.964,206.927
13867,123.385,207.438
13868,124.034,207.227
13869,124.204,206.918
13870,124.483,207.317
13871,125.312,207.912
13872,125.576,207.637
13873,125.125,207.886
13874,124.851,208.466
13875,124.708,209.217
13876,124.643,209.155
13877,124.999,209.478
13878,124.939,208.116
13879,124.881,208.633
13880,124.885,209.376
13881,125.048,210.09
13882,125.141,209.377
13883,125.334,209.966
13884,125.938,210.261
13885,124.95,210.937
13886,125.458,211.287
13887,125.399,211.471
13888,124.885,210.602
13889,125.391,210.642
13890,125.693,211.145
13891,125.135,212.145
13892,124.365,211.216
13893,124.16,211.152
13894,123.784,210.862
13895,124.218,211.567
13896,124.194,212.243
13897,124.709,212.528
13898,124.195,212.583
13899,124.272,213.055
13900,124.912,213.418
13901,124.689,213.799
13902,124.929,213.883
13903,124.304,214.012
13904,123.644,213.929
13905,123.928,213.153
13906,123.394,213.331
13907,124.037,213.51
13908,123.713,213.992
13909,123.599,213.167
13910,124.228,213.398
13911,124.514,213.888
13912,124.635,213.395
13913,125.143,213.726
13914,125.079,214.515
13915,125.344,213.859
13916,125.244,214.051
13917,125.729,214.462
13918,125.86,214.913
13919,125.065,215.751
13920,125.373,215.836
13921,124.953,215.249
13922,125.422,213.929
13923,125.486,213.626
13924,124.251,213.585
13925,123.266,213.367
13926,123.279,213.157
13927,123.756,212.041
13928,124.419,212.018
13929,124.246,212.579
13930,124.344,213.085
13931,124.156,213.124
13932,124.136,213.298
13933,124.214,213.87
13934,124.592,213.389
13935,124.848,213.293
13936,124.648,214.233
13937,124.249,213.949
13938,124.694,214.562
13939,123.638,215.402
13940,123.776,216.038
13941,124.161,215.07
13942,124.494,215.467
13943,123.893,214.963
13944,123.529,215.127
13945,124.019,214.563
13946,123.784,214.496
13947,123.8,215.496
13948,123.121,215.439
13949,122.989,215.613
13950,122.483,215.207
13951,122.169,214.942
13952,122.555,214.673
13953,122.879,215.368
13954,122.946,215.241
13955,122.717,214.522
13956,122.873,214.823
13957,122.991,215.114
13958,123.544,214.764
13959,123.287,215.384
13960,123.365,215.097
13961,123.841,215.632
13962,123.905,214.594
13963,124.341,214.435
13964,124.174,214.743
13965,124.856,215.111
13966,125.191,214.65
13967,125.826,215.128
13968,125.629,214.958
13969,125.438,215.01
13970,125.418,215.381
13971,125.744,215.429
13972,125.574,215.969
13973,125.204,216.374
13974,126.061,217.076
13975,125.92,217.399
13976,126.221,217.369
13977,126.176,217.471
13978,126.476,217.575
13979,126.369,217.844
13980,125.813,217.789
13981,126.331,218.166
13982,126.287,217.943
13983,126.328,218.465
13984,126.38,218.738
13985,127.009,219.503
13986,126.487,218.874
13987,126.867,219.08
13988,126.573,219.295
13989,126.891,218.917
13990,126.686,217.678
13991,126.208,217.926
13992,126.441,218.147
13993,126.772,217.486
13994,127.325,217.797
13995,127.481,217.444
13996,128.173,216.687
13997,128.748,216.618
13998,128.956,216.85
13999,129.66,217.389
14000,130.055,217.639
14001,130.06,216.662
14002,129.776,217.044
14003,129.305,216.939
14004,129.044,217.506
14005,128.61,218.142
14006,128.493,218.372
14007,129.06,217.252
14008,129.766,217.344
14009,130.084,217.74
14010,128.682,218.138
14011,128.338,218.991
14012,128.27,219.382
14013,128.647,219.535
14014,127.343,219.339
14015,127.928,219.659
14016,126.818,220.236
14017,127.033,220.627
14018,126.63,220.939
14019,127.63,220.721
14020,128.17,220.293
14021,127.855,220.336
14022,128.294,220.602
14023,128.206,220.233
14024,127.909,220.098
14025,127.401,220.266
14026,127.575,221.086
14027,127.615,220.809
14028,127.336,221.44
14029,126.874,222.027
14030,126.902,221.829
14031,127.222,221.543
14032,127.257,222.299
14033,127.041,222.67
14034,127.172,222.657
14035,127.771,223.376
14036,128.325,223.501
14037,128.463,223.142
14038,128.362,223.314
14039,129.225,223.35
14040,128.391,223.611
14041,128.987,224.005
14042,128.931,223.437
14043,129.46,224.437
14044,129.593,224.347
14045,129.788,223.201
14046,129.729,222.521
14047,130.306,223.346
14048,130.167,223.075
14049,130.698,223.717
14050,130.935,224.494
14051,130.238,225.041
14052,130.096,224.664
14053,130.633,224.955
14054,131.198,225.406
14055,131.428,226.284
14056,132.126,226.252
14057,132.134,225.928
14058,132.715,225.952
14059,132.585,226.242
14060,132.738,226.456
14061,133.08,226.861
14062,133.355,227.125
14063,133.571,225.207
14064,134.07,224.9
14065,134.095,225.414
14066,133.883,225.636
14067,133.862,225.199
14068,133.142,224.593
14069,133.217,225.111
14070,132.606,224.955
14071,132.765,224.745
14072,132.8,224.852
14073,133.319,224.485
14074,133.367,224.293
14075,133.597,224.502
14076,133.95,224.648
14077,132.929,224.615
14078,132.579,224.835
14079,132.477,224.619
14080,133.01,224.006
14081,133.209,224.373
14082,133.777,224.805
14083,134.0,224.029
14084,133.743,224.586
14085,131.678,224.974
14086,132.095,224.872
14087,132.212,224.782
14088,132.393,224.877
14089,132.467,225.371
14090,132.474,226.074
14091,133.048,226.014
14092,132.228,225.651
14093,131.099,225.564
14094,131.301,225.662
14095,131.63,225.196
14096,131.717,225.45
14097,131.907,225.853
14098,132.387,226.7
14099,132.457,226.619
14100,132.582,227.109
14101,132.935,227.45
14102,133.02,228.177
14103,133.476,227.461
14104,133.073,227.66
14105,133.313,227.769
14106,133.763,227.265
14107,133.963,227.491
14108,134.298,226.207
14109,134.228,226.034
14110,134.179,225.553
14111,134.57,226.162
14112,134.067,226.589
14113,134.735,227.125
14114,134.605,227.381
14115,134.657,227.17
14116,134.204,227.189
14117,133.935,227.612
14118,134.148,227.522
14119,134.308,227.414
14120,133.162,226.761
14121,133.28,227.079
14122,132.695,226.857
14123,133.001,226.564
14124,133.401,225.009
14125,132.945,225.522
14126,133.507,226.21
14127,133.659,220.183
14128,133.304,220.68
14129,133.666,221.134
14130,133.515,221.36
14131,133.562,222.089
14132,133.489,222.125
14133,133.038,222.196
14134,133.288,222.608
14135,134.177,222.885
14136,134.309,222.293
14137,133.817,222.307
14138,133.887,222.165
14139,134.13,218.619
14140,133.947,217.1
14141,133.596,217.106
14142,133.936,217.764
14143,133.772,217.559
14144,133.647,217.659
14145,133.396,218.436
14146,133.391,218.963
14147,133.223,219.407
14148,132.927,219.796
14149,132.736,220.398
14150,132.411,220.63
14151,133.104,220.639
14152,133.47,221.095
14153,133.782,221.298
14154,133.153,222.054
14155,132.868,219.83
14156,132.203,220.207
14157,132.442,219.752
14158,132.166,219.286
14159,132.305,218.267
14160,132.51,218.885
14161,132.315,218.891
14162,131.636,218.146
14163,132.175,217.787
14164,131.745,216.161
14165,131.384,215.989
14166,131.279,215.868
14167,131.177,214.955
14168,130.669,215.705
14169,130.952,215.925
14170,130.967,216.363
14171,130.193,217.363
14172,130.045,217.344
14173,130.485,217.313
14174,129.963,215.607
14175,130.354,215.939
14176,130.918,215.726
14177,131.019,216.086
14178,131.124,215.583
14179,130.782,215.767
14180,131.195,215.748
14181,130.855,215.563
14182,131.296,215.968
14183,131.147,216.039
14184,131.139,210.884
14185,129.917,210.706
14186,130.377,210.514
14187,130.907,210.295
14188,130.486,210.531
14189,130.897,210.235
14190,131.038,210.789
14191,130.779,209.285
14192,130.543,209.754
14193,130.788,210.471
14194,130.645,210.774
14195,131.202,211.397
14196,130.98,211.184
14197,129.425,211.297
14198,129.584,211.647
14199,129.784,210.036
14200,129.885,209.637
14201,130.48,209.893
14202,130.943,210.784
14203,130.947,211.136
14204,131.496,211.177
14205,131.48,211.577
14206,132.018,211.279
14207,132.566,210.803
14208,132.234,210.415
14209,132.104,210.169
14210,132.175,208.637
14211,131.711,209.143
14212,132.007,209.398
14213,131.837,207.895
